id,level,name,type,parent_id,msfid
nom_296,3,BACO - Colostomy Bag,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - BACO
nom_297,3,"BACS - Casting tape, synthetic",Mandatory,SDRE - Dressings,MED - S - SDRE - BACS
nom_298,3,BADG - Badge,Mandatory,PIDE - Identification,LOG - P - PIDE - BADG
nom_299,3,BAES - Bandage Esmarch,Mandatory,EANE - Anaesthesia,MED - E - EANE - BAES
nom_300,3,"BAGB - Bag, Body",Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - BAGB
nom_301,3,BAGG - Gunny bag,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - BAGG
nom_302,3,BAGI - Isothermal bag,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - BAGI
nom_303,3,"BAGP - Bag, plastic",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BAGP
nom_304,3,"BAGP - Bag, Plastic",Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - BAGP
nom_305,3,BAGP - Plastic bag,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - BAGP
nom_306,3,"BAGR - Bag, refuse 'biohazard'",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BAGR
nom_307,3,BAGR - Refuse bags,Mandatory,PHYG - Hygiene,LOG - P - PHYG - BAGR
nom_308,3,BAGS - Soft tool bag,Mandatory,PTOO - Tools,LOG - P - PTOO - BAGS
nom_309,3,BAGS - Soft tool bag,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - BAGS
nom_310,3,BAGT - Travel bag,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - BAGT
nom_311,3,BAGU - Urine Bag,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - BAGU
nom_312,3,BALA - Balance,Mandatory,PTOO - Tools,LOG - P - PTOO - BALA
nom_313,3,"BALA - Balloon, Anaesthesia",Mandatory,EANE - Anaesthesia,MED - E - EANE - BALA
nom_314,3,BALL - ball,Mandatory,EPSY - Equipment for psychological support,MED - E - EPSY - BALL
nom_315,3,BAMP - Amputation set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BAMP
nom_316,3,BANA - Adhesive Elastic Bandage,Mandatory,SDRE - Dressings,MED - S - SDRE - BANA
nom_317,3,BANC - Compression Bandage,Mandatory,SDRE - Dressings,MED - S - SDRE - BANC
nom_318,3,BAND - Band (Head-Band),Mandatory,EANE - Anaesthesia,MED - E - EANE - BAND
nom_319,3,"BANE - Bandage, Elastic",Mandatory,SDRE - Dressings,MED - S - SDRE - BANE
nom_320,3,BANP - Plaster Of Paris Bandage,Mandatory,SDRE - Dressings,MED - S - SDRE - BANP
nom_321,3,BANT - Tubular Tricot Bandage,Mandatory,SDRE - Dressings,MED - S - SDRE - BANT
nom_322,3,BAPP - Balloon post-partum haemorrhage,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - BAPP
nom_323,3,BASK - Basket,Mandatory,ESTE - Sterilization,MED - E - ESTE - BASK
nom_324,3,BASK - Filing basket,Mandatory,ASTA - Stationery,LOG - A - ASTA - BASK
nom_325,3,"BASL - KIT, BASIC LIBRARY",Mandatory,"KLIB - KIT, LIBRARY",LIB - K - KLIB - BASL
nom_326,3,"BASS - List, laboratory check list",Mandatory,ILAB - Laboratory checklists,MED - I - ILAB - BASS
nom_327,3,BATC - Battery charger,Mandatory,PELE - Electricity,LOG - P - PELE - BATC
nom_328,3,"BATH - Bath, water",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BATH
nom_329,3,BATM - Starter battery,Mandatory,PELE - Electricity,LOG - P - PELE - BATM
nom_330,3,BATS - Stationary battery,Mandatory,PELE - Electricity,LOG - P - PELE - BATS
nom_331,3,BATT - Battery,Mandatory,PELE - Electricity,LOG - P - PELE - BATT
nom_332,3,BBON - Bone set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BBON
nom_333,3,BCES - Caesarean section set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BCES
nom_334,3,BCLA - Clamp set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BCLA
nom_335,3,BCRA - Cranioclasty Craniotomy set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BCRA
nom_336,3,BCUR - Curetage set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BCUR
nom_337,3,BCVT - Cervico vaginal tear set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BCVT
nom_338,3,BDEL - Episiotomy Delivery set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BDEL
nom_339,3,"BDEN - Box, Dental",Mandatory,KSUD - Dental Instrument Box,MED - K - KSUD - BDEN
nom_340,3,BDRE - Dressing set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BDRE
nom_341,3,"BEAG - Beaker, glass",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BEAG
nom_342,3,BEAK - Beaker,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - BEAK
nom_343,3,"BEAK - Beaker, plastic",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BEAK
nom_344,3,BEAM - Beamer,Mandatory,AOFF - Office Equipment,LOG - A - AOFF - BEAM
nom_345,3,BEAN - Beans,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - BEAN
nom_346,3,BEAN - Beans,Mandatory,NFOO - Food Commodities,MED - N - NFOO - BEAN
nom_347,3,BECL - Beclomethasone,Mandatory,DORA - Oral Drugs,MED - D - DORA - BECL
nom_348,3,BEDC - Cholera bed,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - BEDC
nom_349,3,BEDF - Foldable bed,Mandatory,AFUR - Furnitures,LOG - A - AFUR - BEDF
nom_350,3,BEDH - Hospital Bed,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - BEDH
nom_351,3,BEDP - Bed Pan,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - BEDP
nom_352,3,BEDR - Rigid bed,Mandatory,AFUR - Furnitures,LOG - A - AFUR - BEDR
nom_353,3,BEEF - Beef,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - BEEF
nom_354,3,BEFA - Fan belt,Mandatory,PX-- - Spare parts,LOG - P - PX-- - BEFA
nom_355,3,"BEGL - Beads, glass",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BEGL
nom_356,3,BELT - Belt,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - BELT
nom_357,3,BELT - Belt for LISTER engine,Mandatory,PXLI - Spare Parts Lister,LOG - P - PXLI - BELT
nom_358,3,BELT - Towing belt,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - BELT
nom_359,3,BEND - Benznidazole,Mandatory,DORA - Oral Drugs,MED - D - DORA - BEND
nom_360,3,BENS - Benzoic Acid,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - BENS
nom_361,3,BENU - Enucleation set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BENU
nom_362,3,BENZ - Benzyl Benzaote,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - BENZ
nom_363,3,BFIX - Fixator External set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BFIX
nom_364,3,BFRA - Open fracture set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BFRA
nom_365,3,BHAE - Haemostatic dressing,Mandatory,SDRE - Dressings,MED - S - SDRE - BHAE
nom_366,3,BIND - Binder,Mandatory,ASTA - Stationery,LOG - A - ASTA - BIND
nom_367,3,BIOP - Skin snip biopsy set,Mandatory,SINS - Injection Supplies,MED - S - SINS - BIOP
nom_368,3,BIPE - Biperiden,Mandatory,DORA - Oral Drugs,MED - D - DORA - BIPE
nom_369,3,BISA - Bisacodyl,Mandatory,DORA - Oral Drugs,MED - D - DORA - BISA
nom_370,3,BISC - Biscuits,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - BISC
nom_371,3,BISC - Biscuits,Mandatory,NFOS - Specialized Food,MED - N - NFOS - BISC
nom_372,3,BITU - Bitumen,Mandatory,CBUI - Building,LOG - C - CBUI - BITU
nom_373,3,BIUD - Intra Uterine Device set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BIUD
nom_374,3,BLAN - Blanket,Mandatory,CSHE - Shelters,LOG - C - CSHE - BLAN
nom_375,3,BLAN - Blanket,Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - BLAN
nom_376,3,BLEO - Bleomycin,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - BLEO
nom_377,3,BLOC - Blood Group Control Test,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - BLOC
nom_378,3,BLOC - Concrete block,Mandatory,CBUI - Building,LOG - C - CBUI - BLOC
nom_379,3,BLOG - Blood Group Test,Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - BLOG
nom_380,3,"BLOR - Blood Group Test, Rhesus",Mandatory,DDGT - Diagnostic tests,MED - D - DDGT - BLOR
nom_381,3,BLOS - Checklist laboratory blood samples,Mandatory,ILAB - Laboratory checklists,MED - I - ILAB - BLOS
nom_382,3,BMVA - Manual Vacuum Aspiration set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BMVA
nom_383,3,BOAR - Board,Mandatory,ASTA - Stationery,LOG - A - ASTA - BOAR
nom_384,3,BOAR - Electrical board,Mandatory,PELE - Electricity,LOG - P - PELE - BOAR
nom_385,3,"BOBP - Bottle Bijoux sterile, plastic",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BOBP
nom_386,3,BOFI - Obstetric fistula set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BOFI
nom_387,3,"BOGS - Bottle, glass, srew",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BOGS
nom_388,3,BOLB - Black bolt,Mandatory,PHDW - Hardware,LOG - P - PHDW - BOLB
nom_389,3,BOLC - Timber bolt,Mandatory,PHDW - Hardware,LOG - P - PHDW - BOLC
nom_390,3,BOLG - Galvanized bolt,Mandatory,PHDW - Hardware,LOG - P - PHDW - BOLG
nom_391,3,BOLT - Threaded bolt,Mandatory,PHDW - Hardware,LOG - P - PHDW - BOLT
nom_392,3,BOOA - Account book,Mandatory,ASTA - Stationery,LOG - A - ASTA - BOOA
nom_393,3,BOOC - Counterfoil book,Mandatory,ASTA - Stationery,LOG - A - ASTA - BOOC
nom_394,3,BOOE - Notebook,Mandatory,ASTA - Stationery,LOG - A - ASTA - BOOE
nom_395,3,BOOL - Leather boots,Mandatory,ALIF - Team Life,LOG - A - ALIF - BOOL
nom_396,3,BOOR - Rubber boots,Mandatory,ALIF - Team Life,LOG - A - ALIF - BOOR
nom_397,3,BOOR - Rubber boots,Mandatory,PHYG - Hygiene,LOG - P - PHYG - BOOR
nom_398,3,BOOS - Safety boots,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - BOOS
nom_399,3,BOOT - Boot remover,Mandatory,ALIF - Team Life,LOG - A - ALIF - BOOT
nom_400,3,BORE - Boreflow,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - BORE
nom_401,3,BOSU - Bosun chair,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - BOSU
nom_402,3,BOTD - Bottle,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BOTD
nom_403,3,"BOTG - Bottle, glass, brown",Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BOTG
nom_404,3,BOTI - Isothermal bottle,Mandatory,ALIF - Team Life,LOG - A - ALIF - BOTI
nom_405,3,BOTL - Bottle,Mandatory,ALIF - Team Life,LOG - A - ALIF - BOTL
nom_406,3,"BOTP - Bottle, Plastic",Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - BOTP
nom_407,3,BOTW - Wash Bottle,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BOTW
nom_408,3,BOWB - Bow of Boehler,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - BOWB
nom_409,3,BOWK - Bow Of Kirschner,Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - BOWK
nom_410,3,BOWL - Bowl,Mandatory,PCOO - Cooking,LOG - P - PCOO - BOWL
nom_411,3,BOWL - Washing up bowl,Mandatory,PHYG - Hygiene,LOG - P - PHYG - BOWL
nom_412,3,"BOXA - Box, First Aid",Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - BOXA
nom_413,3,BOXC - Cold box,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - BOXC
nom_414,3,BOXC - Cold box,Mandatory,PCOO - Cooking,LOG - P - PCOO - BOXC
nom_415,3,BOXD - Distribution box,Mandatory,PELE - Electricity,LOG - P - PELE - BOXD
nom_416,3,BOXF - Flush box,Mandatory,PELE - Electricity,LOG - P - PELE - BOXF
nom_417,3,BOXI - Isothermal box,Mandatory,PCOO - Cooking,LOG - P - PCOO - BOXI
nom_418,3,BOXI - Isothermal box,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - BOXI
nom_419,3,BOXJ - Junction box,Mandatory,PELE - Electricity,LOG - P - PELE - BOXJ
nom_420,3,BOXL - Box For Slides,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BOXL
nom_421,3,"BOXP - Box, Plastic",Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - BOXP
nom_422,3,BOXP - Pallet-box,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - BOXP
nom_423,3,BOXP - Plastic box,Mandatory,PCOO - Cooking,LOG - P - PCOO - BOXP
nom_424,3,BOXS - Box for index card,Mandatory,ASTA - Stationery,LOG - A - ASTA - BOXS
nom_425,3,BOXW - Wooden box,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - BOXW
nom_426,3,BPED - Paediatric instruments set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BPED
nom_427,3,BPIN - Pins set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BPIN
nom_428,3,BRAB - Brachial bracelet,Mandatory,EANT - Anthropometric Equipment,MED - E - EANT - BRAB
nom_429,3,BRAG - DRILL BRACE,Mandatory,ESUF - Surgical Instruments For External Fixator,MED - E - ESUF - BRAG
nom_430,3,BRAI - Identification Brace,Mandatory,SMSU - Small Medical Supplies,MED - S - SMSU - BRAI
nom_431,3,BRCF - Breathing circuit filter,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - BRCF
nom_432,3,BREA - Circuit-breaker,Mandatory,PELE - Electricity,LOG - P - PELE - BREA
nom_433,3,BRIC - Brik,Mandatory,CBUI - Building,LOG - C - CBUI - BRIC
nom_434,3,BROO - Broom,Mandatory,PHYG - Hygiene,LOG - P - PHYG - BROO
nom_435,3,BRUS - Brush,Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - BRUS
nom_436,3,BRUS - Brush,Mandatory,PHYG - Hygiene,LOG - P - PHYG - BRUS
nom_437,3,BRUS - Brush,Mandatory,PPAI - Paint,LOG - P - PPAI - BRUS
nom_438,3,BRUS - Brush,Mandatory,PTOO - Tools,LOG - P - PTOO - BRUS
nom_439,3,BRUS - Brush for cleaning tubes,Mandatory,ESTE - Sterilization,MED - E - ESTE - BRUS
nom_440,3,BSCA - Biological safety cabinet,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BSCA
nom_441,3,"BSTE - Basket, instruments f sterilization",Mandatory,ESUO - Ophtalmic Surgical Instruments,MED - E - ESUO - BSTE
nom_442,3,"BSTE - Basket, instruments f sterilization",Mandatory,ESUR - Surgical Instruments,MED - E - ESUR - BSTE
nom_443,3,BSUR - Basic Surgery set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BSUR
nom_444,3,BSUT - Suture Abcess set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BSUT
nom_445,3,BSVM - Blood sampling device Microtainer,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BSVM
nom_446,3,BSVT - Blood sampling vacuum tubes,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BSVT
nom_447,3,BSVV - Blood sampling device Vacutainer,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BSVV
nom_448,3,BTNE - Elastic Tubular Net Bandage,Mandatory,SDRE - Dressings,MED - S - SDRE - BTNE
nom_449,3,BTRA - Board for transfer,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - BTRA
nom_450,3,BTRA - Tracheo set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BTRA
nom_451,3,BTRE - Trepanation set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BTRE
nom_452,3,BTRN - Traction set,Mandatory,KSUR - Surgical Instruments Sets,MED - K - KSUR - BTRN
nom_453,3,BUCK - Bucket,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - BUCK
nom_454,3,BUCK - Bucket,Mandatory,PCOO - Cooking,LOG - P - PCOO - BUCK
nom_455,3,BUCK - Bucket,Mandatory,PHYG - Hygiene,LOG - P - PHYG - BUCK
nom_456,3,BUFF - Buffer Ph=7,Mandatory,SLAS - Laboratory Reagents,MED - S - SLAS - BUFF
nom_457,3,BUFF - Buffer solution,Mandatory,CWAT - Water And Sanitation,LOG - C - CWAT - BUFF
nom_458,3,"BUIB - Building, book",Mandatory,L043 - Building - Shelters,LIB - L - L043 - BUIB
nom_459,3,"BUIG - Building, guide",Mandatory,L043 - Building - Shelters,LIB - L - L043 - BUIG
nom_460,3,BULB - Bulb,Mandatory,PLIG - Lighting,LOG - P - PLIG - BULB
nom_461,3,BULB - Bulb,Mandatory,TVEC - Vehicles Consumables,LOG - T - TVEC - BULB
nom_462,3,BUNB - Bunsen burner,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - BUNB
nom_463,3,BUNG - Bungee,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - BUNG
nom_464,3,BUPI - Bupivacaine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - BUPI
nom_465,3,BURN - Burner,Mandatory,ESTE - Sterilization,MED - E - ESTE - BURN
nom_466,3,BURN - Burner,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - BURN
nom_467,3,CABA - Accelerator cable for YAMAHA,Mandatory,TXYA - Spare Parts Yamaha,LOG - T - TXYA - CABA
nom_468,3,"CABA - Coaxial cable, Aircell",Mandatory,PCOM - Communication,LOG - P - PCOM - CABA
nom_469,3,CABA - Earth cable,Mandatory,PELE - Electricity,LOG - P - PELE - CABA
nom_470,3,CABD - Adapter cable,Mandatory,PELE - Electricity,LOG - P - PELE - CABD
nom_471,3,CABE - Extension cable,Mandatory,PELE - Electricity,LOG - P - PELE - CABE
nom_472,3,CABG - Cabergoline,Mandatory,DORA - Oral Drugs,MED - D - DORA - CABG
nom_473,3,CABI - Cabinet,Mandatory,EHOE - Hospital Equipment,MED - E - EHOE - CABI
nom_474,3,CABL - Cable,Mandatory,TVEA - Vehicles Accessories,LOG - T - TVEA - CABL
nom_475,3,CABL - Cable,Mandatory,TVEM - Vehicles Modifications,LOG - T - TVEM - CABL
nom_476,3,"CABL - Coaxial cable, RG",Mandatory,PCOM - Communication,LOG - P - PCOM - CABL
nom_477,3,CABL - Data processing cable,Mandatory,ADAP - Data Processing,LOG - A - ADAP - CABL
nom_479,3,CABL - Electric cable,Mandatory,PELE - Electricity,LOG - P - PELE - CABL
nom_480,3,CABL - Steel cable,Mandatory,PHDW - Hardware,LOG - P - PHDW - CABL
nom_481,3,CABT - Towing cable,Mandatory,PHDW - Hardware,LOG - P - PHDW - CABT
nom_482,3,"CADH - Cap, Hood",Mandatory,ELIN - Linen And Protective Clothing,MED - E - ELIN - CADH
nom_483,3,"CADS - CAP, DRESSING, SURGICAL",Mandatory,ELIN - Linen And Protective Clothing,MED - E - ELIN - CADS
nom_484,3,CAFC - Caffeine citrate,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - CAFC
nom_485,3,CAHO - X-ray film cassette holder,Mandatory,EDIM - Diagnostic Imaging equipment,MED - E - EDIM - CAHO
nom_486,3,CALA - Calamine,Mandatory,DEXT - Drugs External Use,MED - D - DEXT - CALA
nom_487,3,CALC - Calcium carbonate,Mandatory,DORA - Oral Drugs,MED - D - DORA - CALC
nom_488,3,CALC - Calculator,Mandatory,AOFF - Office Equipment,LOG - A - AOFF - CALC
nom_489,3,CALG - Calcium Gluconate,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - CALG
nom_490,3,CAME - Camera,Mandatory,AOFF - Office Equipment,LOG - A - AOFF - CAME
nom_491,3,CAND - Candle,Mandatory,ALIF - Team Life,LOG - A - ALIF - CAND
nom_492,3,"CANN - Cannula, nasal",Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - CANN
nom_493,3,CAPB - Baseball cap,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - CAPB
nom_494,3,CAPD - Dust protection cap,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - CAPD
nom_495,3,CAPO - Capnograph + oxymeter,Mandatory,EANE - Anaesthesia,MED - E - EANE - CAPO
nom_496,3,CAPR - Capreomycin,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - CAPR
nom_497,3,CARA - Carabiner,Mandatory,PSAF - Safety And Protective Equipment,LOG - P - PSAF - CARA
nom_498,3,"CARA - Card, anaesthesia",Mandatory,SMST - Medical Stationery,MED - S - SMST - CARA
nom_499,3,CARB - Carbamazepine,Mandatory,DORA - Oral Drugs,MED - D - DORA - CARB
nom_500,3,CARB - Spare parts for YAMAHA carburator,Mandatory,TXYA - Spare Parts Yamaha,LOG - T - TXYA - CARB
nom_501,3,CARD - Card,Mandatory,ASTA - Stationery,LOG - A - ASTA - CARD
nom_502,3,CARD - Card,Mandatory,SMST - Medical Stationery,MED - S - SMST - CARD
nom_503,3,CARD - Cardboard box,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - CARD
nom_504,3,"CARI - CARD, immunization",Mandatory,SMST - Medical Stationery,MED - S - SMST - CARI
nom_505,3,"CARN - Card, nutrition",Mandatory,SMST - Medical Stationery,MED - S - SMST - CARN
nom_506,3,"CARO - Card, obstetrics",Mandatory,SMST - Medical Stationery,MED - S - SMST - CARO
nom_507,3,CARO - Carots,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - CARO
nom_508,3,CARR - Cardboard box for regulated transport,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - CARR
nom_509,3,CART - Printer cartridge,Mandatory,ADAP - Data Processing,LOG - A - ADAP - CART
nom_510,3,CASC - Cassettes + screen,Mandatory,EDIM - Diagnostic Imaging equipment,MED - E - EDIM - CASC
nom_511,3,CASD - Digital imaging cassette,Mandatory,EDIM - Diagnostic Imaging equipment,MED - E - EDIM - CASD
nom_512,3,CASE - Case,Mandatory,PPAC - Packing And Handling,LOG - P - PPAC - CASE
nom_513,3,CASP - Suprapubic catheter,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - CASP
nom_514,3,CASS - Cassava,Mandatory,NFOO - Food Commodities,MED - N - NFOO - CASS
nom_515,3,CASS - Cassoulet,Mandatory,AFOO - Food For Msf Staff,LOG - A - AFOO - CASS
nom_516,3,CATG - ITC catalogues,Mandatory,L045 - Catalogues & Order Lists,LIB - L - L045 - CATG
nom_517,3,CATM - Catheter mount,Mandatory,EANE - Anaesthesia,MED - E - EANE - CATM
nom_518,3,CATU - Uretheral Catheter,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - CATU
nom_519,3,"CAUN - CATHETER URINARY, Nelaton type",Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - CAUN
nom_520,3,CAUR - Urinary Catheter,Mandatory,"SCTD - Catheters, Tubes And Drains",MED - S - SCTD - CAUR
nom_521,3,"CCOL - Collar, cervical",Mandatory,EMEQ - Medical Equipment,MED - E - EMEQ - CCOL
nom_522,3,CCRO - Cold room,Mandatory,PCOL - Cold Chain,LOG - P - PCOL - CCRO
nom_523,3,CEFA - Cefazolin,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - CEFA
nom_524,3,CEFI - Cefixime,Mandatory,DORA - Oral Drugs,MED - D - DORA - CEFI
nom_525,3,CEFL - Ceftriaxone + lidocaine,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - CEFL
nom_526,3,CEFO - Cefotaxime,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - CEFO
nom_527,3,CEFT - Ceftriaxone,Mandatory,DINJ - Injectable Drugs,MED - D - DINJ - CEFT
nom_528,3,CEME - Cement,Mandatory,CBUI - Building,LOG - C - CBUI - CEME
nom_529,3,CENT - Centrifuge,Mandatory,ELAE - Laboratory Equipment,MED - E - ELAE - CENT
